person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
38.0,1,84851.0,16,1,19616.0,7.59,0.23,12.0,679,0,0
28.0,1,108945.0,5,1,12000.0,8.32,0.11,8.0,675,1,0
42.0,0,42923.0,18,1,2000.0,7.37,0.05,14.0,719,1,0
35.0,0,13767.0,16,0,2500.0,14.84,0.18,5.0,669,0,1
23.0,0,103320.0,0,0,5000.0,11.11,0.05,4.0,683,0,0
24.0,1,28633.0,0,0,1500.0,7.68,0.05,2.0,621,1,0
24.0,1,122083.0,0,1,7000.0,11.01,0.06,4.0,587,0,1
23.0,0,89411.0,1,0,15000.0,11.89,0.17,3.0,703,0,0
25.0,1,65815.0,0,0,5400.0,7.88,0.08,3.0,684,0,0
27.0,1,73280.0,2,1,5000.0,12.73,0.07,8.0,654,1,0
23.0,0,90831.0,0,1,15000.0,11.14,0.17,4.0,687,0,0
25.0,1,89897.0,4,0,24101.0,12.71,0.27,3.0,647,0,1
23.0,0,43870.0,0,0,5000.0,13.23,0.11,4.0,649,0,0
28.0,1,67243.0,4,0,7500.0,12.84,0.11,6.0,659,1,0
28.0,1,102965.0,5,1,16800.0,16.49,0.16,8.0,595,1,0
24.0,1,69314.0,3,1,9000.0,7.36,0.13,3.0,632,1,0
29.0,1,87229.0,7,1,24000.0,7.88,0.28,9.0,684,1,0
22.0,1,29673.0,3,0,5200.0,13.49,0.18,2.0,610,1,0
23.0,0,138949.0,2,1,10000.0,10.59,0.07,2.0,687,1,0
26.0,0,44224.0,6,0,2000.0,16.49,0.05,3.0,697,1,0
35.0,1,73172.0,15,1,19600.0,9.91,0.27,5.0,659,1,0
22.0,0,46652.0,2,0,6400.0,20.0,0.14,3.0,664,0,1
28.0,1,60982.0,3,0,14000.0,6.93,0.23,6.0,589,1,0
21.0,0,145072.0,0,1,15000.0,10.25,0.1,2.0,694,1,0
24.0,1,65604.0,2,1,8000.0,10.99,0.12,3.0,646,0,0
22.0,0,87970.0,1,1,5900.0,7.49,0.07,3.0,610,0,1
24.0,1,48828.0,0,1,3000.0,7.37,0.06,2.0,582,1,0
23.0,1,39546.0,0,0,5000.0,11.01,0.13,2.0,624,1,0
25.0,0,72800.0,2,1,10000.0,16.77,0.14,3.0,621,1,0
30.0,1,43997.0,9,1,15000.0,11.83,0.34,5.0,606,1,0
24.0,1,98067.0,2,0,6407.0,7.64,0.07,6.0,710,0,0
37.0,1,60868.0,13,1,3200.0,7.51,0.05,17.0,556,1,0
28.0,1,75602.0,5,0,15000.0,7.9,0.2,8.0,500,1,0
22.0,1,31349.0,2,1,7000.0,13.92,0.22,3.0,574,1,0
22.0,0,28512.0,0,0,10000.0,9.88,0.35,2.0,660,0,1
29.0,1,117217.0,6,0,25000.0,10.37,0.21,10.0,666,1,0
27.0,0,87766.0,5,1,8966.0,10.98,0.1,4.0,677,1,0
22.0,1,52111.0,0,0,5000.0,12.42,0.1,4.0,653,0,0
25.0,1,49091.0,2,0,13250.0,11.01,0.27,3.0,629,0,1
23.0,1,97173.0,2,0,12000.0,6.62,0.12,4.0,656,0,0
38.0,1,145062.0,10,1,23600.0,14.96,0.16,13.0,683,0,0
26.0,1,45042.0,0,0,14000.0,9.88,0.31,4.0,578,0,1
26.0,1,192954.0,1,1,18325.0,7.49,0.09,3.0,650,1,0
29.0,1,34741.0,8,0,9528.0,10.2,0.27,5.0,687,0,1
35.0,1,102960.0,12,0,17000.0,7.88,0.17,6.0,688,0,0
26.0,1,97115.0,3,1,6300.0,5.79,0.06,4.0,635,0,0
41.0,1,136826.0,18,0,12000.0,16.0,0.09,15.0,645,0,1
33.0,1,40274.0,11,0,16750.0,12.53,0.42,5.0,608,0,1
28.0,1,51969.0,7,0,10000.0,7.88,0.19,6.0,626,0,0
23.0,0,61078.0,0,0,10000.0,8.94,0.16,3.0,627,1,0
28.0,1,64631.0,6,1,7000.0,10.0,0.11,9.0,661,0,0
24.0,0,36969.0,0,1,6000.0,13.54,0.16,3.0,659,1,0
51.0,1,82385.0,27,0,12000.0,16.77,0.15,28.0,697,0,0
22.0,0,79378.0,0,1,10000.0,6.43,0.13,3.0,484,1,0
28.0,0,90735.0,5,1,7200.0,14.69,0.08,6.0,683,1,0
31.0,1,54826.0,10,0,8000.0,10.92,0.15,10.0,628,1,0
21.0,0,73264.0,0,1,10000.0,5.99,0.14,2.0,688,1,0
28.0,1,130756.0,8,1,25000.0,14.64,0.19,6.0,656,0,1
21.0,1,39155.0,0,1,4500.0,16.0,0.11,4.0,684,1,0
24.0,0,125869.0,3,1,25000.0,12.84,0.2,2.0,668,1,0
23.0,0,29655.0,1,1,7121.0,10.21,0.24,3.0,651,0,0
22.0,1,62955.0,0,0,8400.0,11.97,0.13,3.0,625,0,0
31.0,1,114946.0,8,1,25000.0,10.08,0.22,6.0,526,1,0
22.0,0,63418.0,2,1,6000.0,7.88,0.09,4.0,649,1,0
23.0,1,58732.0,0,1,7748.0,7.88,0.13,3.0,636,1,0
32.0,1,78936.0,13,1,10000.0,13.0,0.13,9.0,532,1,0
23.0,0,87727.0,3,0,12000.0,10.99,0.14,3.0,600,0,0
27.0,0,70350.0,2,0,4500.0,14.72,0.06,5.0,654,1,0
40.0,1,78982.0,17,0,5000.0,9.63,0.06,16.0,682,0,0
28.0,1,160340.0,5,1,20000.0,10.65,0.12,5.0,715,0,0
26.0,1,45468.0,3,0,7000.0,7.42,0.15,6.0,626,1,0
25.0,0,103040.0,0,0,12000.0,11.01,0.12,2.0,631,1,0
31.0,0,108955.0,8,1,4800.0,10.12,0.04,5.0,674,0,0
24.0,0,72745.0,0,1,15850.0,11.11,0.22,3.0,643,1,0
23.0,1,102855.0,2,1,7000.0,8.63,0.07,2.0,627,0,0
27.0,0,36979.0,1,0,13000.0,7.88,0.35,9.0,573,0,1
23.0,0,29668.0,0,1,1294.0,6.34,0.04,4.0,664,0,0
25.0,1,121138.0,1,1,15000.0,11.28,0.12,4.0,626,1,0
24.0,1,58535.0,1,0,15200.0,11.48,0.26,3.0,667,0,1
43.0,0,73011.0,15,1,4800.0,11.88,0.07,15.0,635,1,0
27.0,1,98557.0,5,0,20308.0,17.34,0.21,7.0,694,0,1
23.0,0,35912.0,1,0,1600.0,7.88,0.04,3.0,573,0,1
33.0,1,39195.0,8,0,10772.0,14.37,0.27,5.0,622,0,1
24.0,1,73123.0,0,1,15000.0,11.83,0.21,3.0,669,1,0
24.0,1,44267.0,0,0,12000.0,9.91,0.27,3.0,655,0,1
30.0,1,78865.0,10,0,24000.0,7.9,0.3,5.0,640,0,1
33.0,0,481043.0,12,1,15000.0,6.03,0.03,6.0,618,1,0
23.0,1,48845.0,1,1,2000.0,10.99,0.04,4.0,632,1,0
23.0,1,66807.0,0,1,8000.0,10.6,0.12,3.0,626,0,0
27.0,0,153334.0,5,1,21000.0,10.99,0.14,5.0,658,1,0
32.0,0,103285.0,7,0,24000.0,7.9,0.23,6.0,608,0,0
26.0,0,18101.0,4,0,2570.0,15.59,0.14,7.0,648,0,1
48.0,0,111685.0,25,0,4800.0,7.88,0.04,17.0,701,0,0
24.0,1,159550.0,0,1,1500.0,17.27,0.01,2.0,600,0,1
29.0,1,69224.0,6,1,10000.0,11.01,0.14,5.0,594,1,0
21.0,0,71339.0,0,1,5000.0,9.99,0.07,3.0,559,0,1
22.0,0,61118.0,0,0,10000.0,13.99,0.16,2.0,663,1,0
38.0,0,31192.0,16,0,6000.0,14.59,0.19,12.0,631,0,1
28.0,0,46835.0,7,1,16500.0,8.92,0.35,4.0,696,1,0
23.0,0,41907.0,0,0,10000.0,11.1,0.24,3.0,636,0,1
26.0,0,43029.0,4,1,7200.0,11.11,0.17,4.0,672,0,0
25.0,0,55533.0,6,1,17000.0,11.89,0.31,2.0,616,1,0
26.0,1,109394.0,2,1,5582.0,9.52,0.05,5.0,659,1,0
24.0,0,55086.0,0,0,3000.0,7.49,0.05,4.0,615,1,0
27.0,1,58395.0,3,0,25000.0,10.59,0.43,7.0,682,0,1
35.0,0,48966.0,16,0,8000.0,5.99,0.16,5.0,654,1,0
23.0,0,95079.0,0,1,1000.0,9.88,0.01,3.0,620,1,0
21.0,1,48134.0,0,1,1000.0,7.49,0.02,3.0,662,0,0
22.0,0,34720.0,3,1,10647.0,10.93,0.31,3.0,574,1,0
23.0,1,74281.0,0,1,18000.0,12.09,0.24,3.0,672,0,1
22.0,1,77859.0,1,0,7000.0,9.03,0.09,4.0,646,1,0
28.0,0,121024.0,4,1,8000.0,13.98,0.07,6.0,649,1,0
28.0,0,90517.0,10,1,6000.0,13.98,0.07,9.0,676,1,0
25.0,0,46729.0,1,0,9659.0,10.5,0.21,3.0,697,0,0
23.0,0,109016.0,0,1,8000.0,10.36,0.07,3.0,691,0,0
28.0,0,34439.0,2,0,10410.0,9.61,0.3,6.0,635,0,1
26.0,1,24756.0,8,0,500.0,11.41,0.02,2.0,659,0,0
23.0,0,79099.0,0,0,5000.0,12.02,0.06,3.0,524,1,0
42.0,1,118491.0,21,1,18000.0,11.58,0.15,11.0,710,1,0
25.0,1,67182.0,2,0,3600.0,13.98,0.05,4.0,629,0,0
38.0,1,192784.0,13,1,14000.0,6.62,0.07,16.0,609,0,0
24.0,0,91251.0,5,0,4975.0,6.76,0.05,4.0,526,1,0
57.0,1,69090.0,31,0,5000.0,15.96,0.07,24.0,727,0,0
39.0,1,104078.0,15,0,6000.0,14.84,0.06,13.0,621,1,0
23.0,0,74032.0,0,0,8000.0,13.22,0.11,2.0,618,1,0
33.0,1,76425.0,9,0,18400.0,9.91,0.24,7.0,685,1,0
25.0,1,40392.0,1,0,14125.0,9.91,0.35,3.0,565,0,1
32.0,1,60747.0,10,1,16000.0,9.06,0.26,9.0,701,1,0
22.0,0,63084.0,0,0,18000.0,11.01,0.29,4.0,641,0,1
25.0,0,159995.0,0,1,12000.0,11.01,0.08,2.0,537,1,0
28.0,1,64496.0,4,1,7475.0,7.9,0.12,8.0,560,1,0
23.0,0,29640.0,3,1,4200.0,10.99,0.14,4.0,595,1,0
27.0,0,92239.0,4,0,24000.0,10.99,0.26,5.0,662,0,1
30.0,1,44115.0,6,0,8000.0,7.63,0.18,8.0,655,0,1
21.0,1,59864.0,0,0,25000.0,10.99,0.42,2.0,648,0,1
34.0,0,61246.0,15,1,22800.0,18.67,0.37,10.0,712,0,0
25.0,1,72906.0,1,0,8000.0,5.69,0.11,2.0,640,1,0
31.0,1,132284.0,5,0,5600.0,11.01,0.04,10.0,620,0,1
22.0,0,44385.0,0,1,12375.0,11.01,0.28,3.0,488,1,0
26.0,0,43327.0,3,0,8000.0,15.31,0.18,2.0,634,0,1
27.0,0,43023.0,2,0,14000.0,14.27,0.33,8.0,622,0,1
28.0,0,42206.0,1,1,6125.0,16.89,0.15,10.0,651,0,1
26.0,0,36529.0,6,1,15000.0,10.62,0.41,2.0,634,1,0
23.0,1,92036.0,0,0,8000.0,5.99,0.09,4.0,603,1,0
29.0,0,72822.0,7,0,9000.0,13.61,0.12,9.0,610,1,0
23.0,1,66956.0,0,1,10000.0,10.75,0.15,4.0,657,1,0
30.0,1,35962.0,8,0,2400.0,17.93,0.07,7.0,663,0,1
26.0,0,96634.0,4,1,18000.0,5.79,0.19,4.0,662,1,0
24.0,1,102848.0,0,0,16000.0,6.19,0.16,3.0,657,0,0
24.0,1,127003.0,1,1,4000.0,11.34,0.03,4.0,660,1,0
32.0,1,54142.0,8,0,15000.0,10.85,0.28,8.0,591,0,1
21.0,0,48786.0,0,1,8000.0,11.01,0.16,3.0,618,1,0
24.0,0,96935.0,1,1,20000.0,6.54,0.21,4.0,605,1,0
22.0,0,82706.0,0,1,14800.0,9.88,0.18,4.0,621,1,0
35.0,1,91857.0,13,0,1000.0,13.49,0.01,8.0,678,1,0
22.0,0,39855.0,0,1,5500.0,11.01,0.14,2.0,648,0,0
24.0,1,118576.0,0,1,25000.0,11.83,0.21,3.0,602,1,0
25.0,1,60954.0,3,1,2100.0,11.49,0.03,3.0,579,0,1
27.0,0,59750.0,4,0,4000.0,10.58,0.07,5.0,644,0,0
23.0,1,100106.0,1,0,14161.0,17.63,0.14,4.0,642,0,1
35.0,1,95223.0,6,1,30331.0,17.33,0.32,8.0,566,1,0
32.0,0,61133.0,8,1,2500.0,13.49,0.04,10.0,613,0,0
34.0,0,78793.0,15,1,13750.0,11.01,0.17,5.0,688,0,0
26.0,1,47745.0,4,1,5459.0,7.87,0.11,6.0,670,1,0
39.0,0,48037.0,15,0,1500.0,10.36,0.03,16.0,710,0,1
26.0,1,90887.0,0,1,15000.0,8.49,0.17,3.0,672,1,0
27.0,1,73149.0,6,0,10000.0,13.22,0.14,7.0,685,0,0
22.0,0,61014.0,0,0,18400.0,9.99,0.3,2.0,649,0,1
24.0,1,45499.0,6,0,9000.0,7.14,0.2,2.0,551,1,0
24.0,1,78706.0,0,1,12000.0,9.91,0.15,4.0,537,1,0
24.0,1,73092.0,0,1,14000.0,7.51,0.19,4.0,647,0,0
31.0,0,57185.0,8,0,14000.0,12.94,0.24,5.0,657,1,0
22.0,1,79285.0,2,1,6500.0,11.71,0.08,4.0,583,0,0
41.0,1,118503.0,16,1,5000.0,10.99,0.04,17.0,539,1,0
25.0,1,100772.0,1,0,9600.0,10.99,0.1,2.0,611,1,0
22.0,0,53802.0,0,0,10000.0,10.65,0.19,4.0,673,0,0
34.0,1,360903.0,10,1,16000.0,10.74,0.04,9.0,618,0,0
29.0,0,30887.0,7,0,4000.0,5.42,0.13,10.0,611,0,0
25.0,1,22450.0,4,1,4000.0,11.01,0.18,3.0,580,0,1
23.0,0,52860.0,0,1,10000.0,12.69,0.19,3.0,666,1,0
22.0,1,35568.0,2,0,14000.0,7.9,0.39,2.0,573,0,1
35.0,1,44355.0,11,0,9000.0,18.39,0.2,6.0,582,0,1
24.0,1,108889.0,1,1,19750.0,13.61,0.18,2.0,688,0,0
27.0,1,84727.0,6,1,15000.0,7.27,0.18,8.0,585,1,0
23.0,0,85169.0,1,1,2500.0,11.99,0.03,2.0,673,1,0
23.0,1,65659.0,0,0,6399.0,9.62,0.1,5.0,678,0,0
27.0,1,36918.0,3,0,1484.0,12.87,0.04,7.0,500,0,1
26.0,1,229626.0,0,1,15000.0,11.01,0.07,3.0,626,0,0
22.0,1,37448.0,0,0,10000.0,12.8,0.27,2.0,599,0,1
21.0,1,58379.0,0,1,18000.0,15.62,0.31,3.0,589,0,1
23.0,1,28174.0,1,0,1600.0,13.06,0.06,2.0,666,1,0
27.0,1,57833.0,3,1,13500.0,6.17,0.23,9.0,676,1,0
35.0,0,39299.0,10,0,14500.0,6.17,0.37,5.0,610,0,1
22.0,1,65707.0,1,0,8075.0,13.06,0.12,3.0,615,1,0
31.0,0,68272.0,10,1,6049.0,12.33,0.09,9.0,563,0,1
22.0,1,45445.0,0,1,15000.0,8.49,0.33,2.0,558,1,0
31.0,1,91052.0,10,0,6000.0,7.68,0.07,10.0,675,1,0
29.0,0,154109.0,6,1,20000.0,16.72,0.13,9.0,593,0,1
23.0,1,77278.0,0,0,4000.0,11.01,0.05,4.0,586,1,0
34.0,1,84691.0,7,1,6000.0,11.01,0.07,6.0,531,1,0
23.0,1,111054.0,2,1,12950.0,9.96,0.12,2.0,681,0,0
29.0,1,265023.0,6,1,8500.0,10.37,0.03,5.0,610,1,0
23.0,1,24173.0,0,0,6200.0,19.82,0.26,3.0,671,0,1
22.0,0,18152.0,0,1,4000.0,10.99,0.22,3.0,585,0,1
36.0,0,34828.0,14,0,6144.0,10.83,0.18,10.0,654,0,1
29.0,1,94459.0,10,1,25000.0,15.33,0.26,6.0,601,0,1
41.0,0,131359.0,19,1,15000.0,17.88,0.11,16.0,577,0,1
21.0,0,49193.0,1,1,15000.0,13.16,0.3,4.0,660,0,0
22.0,0,48865.0,0,1,8000.0,16.0,0.16,3.0,720,1,0
26.0,1,77821.0,2,0,16000.0,14.91,0.21,3.0,629,0,1
24.0,0,73334.0,0,0,5850.0,7.49,0.08,3.0,693,0,0
23.0,1,67301.0,2,1,4000.0,10.08,0.06,4.0,677,1,0
24.0,0,118506.0,5,1,5000.0,5.79,0.04,2.0,676,0,0
23.0,1,79303.0,0,1,5125.0,10.71,0.06,4.0,602,0,0
30.0,0,80366.0,8,1,15000.0,11.14,0.19,5.0,571,0,0
22.0,1,109117.0,1,1,3500.0,9.25,0.03,2.0,582,0,0
23.0,0,91099.0,1,0,12000.0,6.03,0.13,3.0,670,1,0
29.0,0,48708.0,6,0,11450.0,8.49,0.24,5.0,569,1,0
34.0,1,192605.0,13,0,11439.0,13.08,0.06,8.0,629,0,1
27.0,0,79144.0,6,1,20000.0,14.99,0.25,4.0,678,0,0
31.0,1,44334.0,5,0,4000.0,13.8,0.09,9.0,656,0,0
24.0,1,83773.0,1,1,15000.0,14.75,0.18,3.0,662,0,1
26.0,1,144886.0,4,1,10000.0,12.73,0.07,3.0,697,0,0
38.0,1,57457.0,14,0,4775.0,11.01,0.08,14.0,694,0,0
36.0,1,60002.0,12,0,9000.0,10.99,0.15,12.0,601,1,0
28.0,1,29597.0,6,0,10000.0,13.09,0.34,8.0,635,0,1
23.0,1,79049.0,0,1,6000.0,10.65,0.08,2.0,612,1,0
22.0,0,72881.0,0,1,12500.0,13.11,0.17,2.0,502,1,0
32.0,1,76573.0,8,1,7066.0,16.77,0.09,8.0,601,1,0
25.0,1,34055.0,5,1,9000.0,7.49,0.26,4.0,586,1,0
28.0,0,61002.0,5,1,15000.0,6.99,0.25,10.0,723,0,0
24.0,1,78341.0,2,1,4000.0,10.0,0.05,2.0,567,1,0
26.0,1,111152.0,4,0,14200.0,10.99,0.13,3.0,660,1,0
34.0,0,93206.0,12,0,4800.0,7.14,0.05,7.0,638,0,0
29.0,1,51615.0,6,1,8000.0,8.89,0.15,6.0,659,1,0
23.0,1,73052.0,0,0,5000.0,14.04,0.07,3.0,666,1,0
22.0,1,83945.0,0,1,1000.0,7.4,0.01,2.0,662,1,0
39.0,0,84685.0,15,1,10000.0,9.52,0.12,14.0,686,0,0
25.0,0,92888.0,3,1,3458.0,9.46,0.04,4.0,568,1,0
27.0,0,45610.0,3,0,7900.0,11.11,0.17,7.0,550,1,0
35.0,1,36489.0,11,0,14125.0,12.99,0.39,10.0,664,0,1
23.0,0,147377.0,2,0,14000.0,13.48,0.09,2.0,678,1,0
27.0,0,25052.0,7,0,5500.0,7.43,0.22,8.0,695,1,0
28.0,0,46613.0,4,1,8400.0,7.51,0.18,7.0,597,1,0
31.0,1,58601.0,6,1,5000.0,12.25,0.09,6.0,660,1,0
47.0,0,41671.0,25,1,7000.0,7.49,0.17,13.0,620,1,0
32.0,0,283195.0,8,0,25000.0,12.53,0.09,7.0,589,1,0
23.0,1,196475.0,1,1,10000.0,11.36,0.05,2.0,656,1,0
39.0,1,55172.0,12,1,8625.0,11.01,0.16,13.0,650,0,0
22.0,1,52561.0,0,0,15000.0,10.99,0.29,2.0,629,0,1
26.0,0,48728.0,1,0,10200.0,11.01,0.21,3.0,613,0,0
26.0,1,98739.0,0,0,5730.0,6.61,0.06,4.0,657,0,0
22.0,1,50218.0,0,0,7500.0,9.63,0.15,2.0,635,0,0
26.0,1,142602.0,4,0,15000.0,17.58,0.11,4.0,658,0,1
32.0,1,112436.0,8,1,15000.0,12.99,0.13,10.0,622,1,0
24.0,1,109249.0,5,1,9500.0,11.26,0.09,4.0,633,1,0
28.0,1,62384.0,4,1,8000.0,7.51,0.13,5.0,602,1,0
27.0,1,39647.0,3,1,1000.0,16.29,0.03,10.0,604,0,1
38.0,1,78986.0,17,0,4500.0,13.43,0.06,12.0,684,0,0
24.0,1,59962.0,2,0,15000.0,18.39,0.25,4.0,655,0,1
24.0,1,73053.0,1,1,4000.0,5.42,0.05,2.0,656,0,0
31.0,1,73009.0,5,0,15000.0,11.71,0.21,8.0,512,1,0
24.0,1,44228.0,2,0,3600.0,7.29,0.08,2.0,578,1,0
26.0,1,147899.0,5,0,10000.0,10.65,0.07,2.0,590,1,0
31.0,0,202646.0,9,1,15500.0,9.25,0.08,9.0,665,0,0
24.0,0,73809.0,3,1,6000.0,7.68,0.08,4.0,654,0,0
34.0,0,192903.0,9,1,23722.0,11.83,0.12,8.0,676,1,0
25.0,0,94457.0,3,0,5950.0,7.29,0.06,3.0,690,1,0
27.0,1,120919.0,6,1,16000.0,6.54,0.13,5.0,568,1,0
23.0,1,58561.0,0,1,5000.0,10.08,0.09,4.0,641,1,0
23.0,1,87606.0,1,1,9000.0,9.98,0.1,3.0,624,0,0
23.0,0,103765.0,0,1,6000.0,10.0,0.06,2.0,602,1,0
23.0,1,90866.0,0,1,10000.0,6.92,0.11,2.0,659,0,0
26.0,1,112114.0,5,0,10000.0,13.23,0.09,2.0,705,0,0
23.0,0,25722.0,0,0,7500.0,6.91,0.29,4.0,510,0,1
25.0,0,29651.0,3,0,4000.0,14.35,0.13,2.0,524,1,0
36.0,0,30902.0,12,1,3000.0,8.7,0.1,14.0,698,0,0
25.0,1,65711.0,4,0,14000.0,14.59,0.21,4.0,673,0,1
41.0,0,39880.0,18,0,2000.0,10.99,0.05,12.0,667,0,1
25.0,1,58749.0,3,0,9000.0,13.79,0.15,2.0,658,0,0
27.0,0,82402.0,1,0,6500.0,7.51,0.08,7.0,527,1,0
23.0,1,111263.0,0,1,15600.0,16.35,0.14,3.0,700,0,0
31.0,0,61123.0,6,0,6500.0,9.38,0.11,5.0,602,0,0
25.0,1,43994.0,0,0,8757.0,12.88,0.2,2.0,652,0,1
29.0,1,106926.0,3,1,16000.0,16.45,0.15,8.0,671,0,1
22.0,1,63619.0,0,0,3500.0,9.62,0.06,2.0,660,1,0
27.0,0,54865.0,4,0,8000.0,13.85,0.15,10.0,651,1,0
24.0,0,210705.0,0,0,19000.0,11.48,0.09,3.0,655,0,0
28.0,1,51343.0,5,0,10000.0,10.8,0.19,7.0,658,1,0
24.0,0,87333.0,6,0,8000.0,11.09,0.09,3.0,645,1,0
22.0,1,55100.0,1,0,10000.0,7.51,0.18,2.0,670,0,0
23.0,1,51619.0,0,0,4500.0,6.67,0.09,4.0,653,0,0
23.0,0,55268.0,3,0,10000.0,11.48,0.18,2.0,601,1,0
35.0,0,79880.0,12,1,3000.0,6.03,0.04,10.0,596,1,0
23.0,0,67213.0,0,1,6500.0,7.9,0.1,3.0,652,0,0
41.0,0,72980.0,21,1,3841.0,12.77,0.05,14.0,622,1,0
33.0,1,163131.0,15,1,17500.0,11.83,0.11,8.0,654,0,0
23.0,1,87401.0,0,0,5600.0,11.12,0.06,2.0,694,1,0
25.0,1,48828.0,5,1,8000.0,10.38,0.16,4.0,700,0,0
23.0,1,35274.0,0,1,10514.0,11.99,0.3,2.0,629,1,0
39.0,0,63705.0,19,0,5000.0,11.01,0.08,17.0,693,1,0
23.0,0,75558.0,1,1,4000.0,7.1,0.05,4.0,601,1,0
27.0,0,72872.0,3,0,18032.0,15.96,0.25,3.0,641,0,1
41.0,1,108893.0,17,1,3000.0,7.14,0.03,17.0,589,1,0
24.0,1,145336.0,2,0,6000.0,10.99,0.04,3.0,602,0,0
25.0,0,61255.0,5,0,18934.0,10.88,0.31,4.0,682,0,1
27.0,1,92486.0,5,1,2837.0,11.54,0.03,6.0,685,0,0
29.0,0,24979.0,6,0,1200.0,11.71,0.05,7.0,618,0,1
22.0,1,72012.0,0,0,5000.0,12.72,0.07,3.0,599,0,1
25.0,1,53844.0,0,0,6000.0,12.72,0.11,4.0,644,1,0
25.0,0,31124.0,1,1,17500.0,14.22,0.56,2.0,606,1,0
23.0,1,76988.0,0,0,16000.0,14.42,0.21,3.0,683,0,1
32.0,0,79157.0,11,1,12000.0,7.54,0.15,6.0,668,0,0
22.0,0,22500.0,0,0,3000.0,10.44,0.13,3.0,576,0,1
22.0,0,72972.0,0,0,3600.0,15.27,0.05,2.0,650,1,0
24.0,1,84922.0,4,0,12500.0,7.88,0.15,3.0,555,0,0
43.0,0,421034.0,17,1,18000.0,11.49,0.04,14.0,697,1,0
24.0,1,27505.0,6,0,4375.0,16.4,0.16,3.0,607,0,1
24.0,1,66465.0,0,1,12000.0,11.01,0.18,4.0,700,1,0
44.0,1,49399.0,23,1,8000.0,6.62,0.16,13.0,726,0,0
29.0,1,78161.0,9,1,8000.0,6.03,0.1,9.0,674,1,0
37.0,0,58570.0,14,0,2500.0,9.62,0.04,12.0,671,1,0
35.0,1,65240.0,9,1,20000.0,12.53,0.31,7.0,601,1,0
25.0,1,29970.0,2,0,10625.0,6.03,0.35,2.0,611,0,1
22.0,1,67156.0,2,1,2000.0,7.4,0.03,3.0,558,0,0
39.0,1,59892.0,14,0,12000.0,14.59,0.2,14.0,684,0,1
31.0,0,82361.0,5,1,6000.0,7.49,0.07,9.0,646,1,0
27.0,1,62234.0,4,0,10000.0,7.88,0.16,5.0,681,0,0
26.0,1,99311.0,4,1,19075.0,7.9,0.19,2.0,677,0,0
24.0,0,92163.0,2,0,16000.0,10.99,0.17,3.0,581,0,0
22.0,1,49908.0,1,0,5000.0,11.01,0.1,2.0,692,0,0
32.0,0,41614.0,11,0,5000.0,5.57,0.12,8.0,555,0,0
26.0,1,50101.0,6,0,3000.0,10.86,0.06,3.0,637,0,0
25.0,1,65532.0,2,1,16000.0,11.94,0.24,4.0,630,1,0
31.0,0,49461.0,7,0,12500.0,13.61,0.25,7.0,638,0,1
30.0,0,68095.0,8,1,1500.0,11.01,0.02,7.0,676,1,0
33.0,0,138202.0,9,1,16000.0,16.77,0.12,5.0,724,0,0
41.0,1,216800.0,17,1,6000.0,12.56,0.03,15.0,676,1,0
26.0,1,102941.0,6,1,10000.0,14.09,0.1,2.0,635,1,0
27.0,1,85965.0,3,0,10000.0,12.53,0.12,6.0,607,1,0
25.0,1,93335.0,2,0,3500.0,7.9,0.04,4.0,608,0,0
22.0,0,26203.0,0,0,5000.0,19.25,0.19,2.0,571,0,1
28.0,1,58495.0,4,1,6000.0,5.42,0.1,9.0,632,1,0
21.0,1,51622.0,1,0,7000.0,15.02,0.14,4.0,553,1,0
27.0,0,102785.0,7,0,9000.0,10.36,0.09,5.0,647,1,0
24.0,1,93267.0,0,0,3631.0,7.9,0.04,2.0,611,1,0
31.0,1,109299.0,10,1,18000.0,9.96,0.16,9.0,708,1,0
28.0,1,91200.0,7,0,12000.0,6.03,0.13,6.0,590,1,0
28.0,1,55211.0,4,1,6400.0,9.38,0.12,6.0,658,1,0
29.0,1,145470.0,7,1,7000.0,8.73,0.05,10.0,650,0,0
39.0,1,63625.0,15,1,7000.0,14.32,0.11,14.0,715,0,1
22.0,1,106685.0,0,1,21000.0,6.17,0.2,2.0,588,1,0
22.0,1,123248.0,0,1,18000.0,8.49,0.15,3.0,587,1,0
22.0,1,104394.0,0,1,10000.0,8.94,0.1,4.0,686,0,0
54.0,0,115179.0,34,1,6500.0,10.65,0.06,26.0,647,1,0
25.0,1,78815.0,1,1,15000.0,11.86,0.19,3.0,543,1,0
23.0,0,102994.0,3,0,12000.0,11.01,0.12,2.0,647,1,0
30.0,0,39924.0,3,1,3043.0,14.36,0.08,6.0,554,1,0
22.0,1,79081.0,0,0,16000.0,13.47,0.2,3.0,509,1,0
22.0,0,26286.0,0,0,10775.0,15.37,0.41,2.0,639,0,1
24.0,0,75557.0,2,1,4000.0,8.9,0.05,4.0,713,0,0
24.0,1,45531.0,4,0,8000.0,10.65,0.18,4.0,559,0,1
22.0,0,72916.0,0,0,2100.0,14.65,0.03,2.0,619,1,0
29.0,0,143194.0,5,1,3500.0,13.49,0.02,5.0,546,1,0
28.0,0,32587.0,9,0,2348.0,12.62,0.07,7.0,718,0,0
24.0,0,68142.0,1,1,4900.0,15.95,0.07,4.0,536,0,1
